AirQualityStation,source,num_valid_measurements,mean_2018_2020_valid,unit
STA-FR14010,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR14010.csv,8018,14.159790467917187,µg/m3
STA-FR14008,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR14008.csv,8151,5.951637832431604,µg/m3
STA-FR11034,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR11034.csv,8687,28.445113384123403,µg/m3
STA-FR15038,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR15038.csv,8642,23.56923165577413,µg/m3
STA-FR11026,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR11026.csv,8505,17.763727215767197,µg/m3
STA-FR15039,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR15039.csv,8738,40.23804073782102,µg/m3
STA-FR15045,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR15045.csv,8713,10.817135311935042,µg/m3
STA-FR19010,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR19010.csv,8669,16.56095281681163,µg/m3
STA-FR19008,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR19008.csv,8036,4.276194621355152,µg/m3
STA-FR19007,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR19007.csv,8744,32.04889066413427,µg/m3
STA-FR19002,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR19002.csv,8501,21.026961530374074,µg/m3
STA-FR18089,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR18089.csv,8679,27.927664473827626,µg/m3
STA-FR18053,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR18053.csv,6920,19.525447973533243,µg/m3
STA-FR18043,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR18043.csv,8684,21.87640487897743,µg/m3
STA-FR18042,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR18042.csv,8496,19.48906543899247,µg/m3
STA-FR18035,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR18035.csv,8082,13.150692894360308,µg/m3
STA-FR18019,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR18019.csv,8451,21.277801439930187,µg/m3
STA-FR16069,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR16069.csv,8728,34.553082031104495,µg/m3
STA-FR16066,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR16066.csv,8740,16.11176201025858,µg/m3
STA-FR16060,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR16060.csv,8685,19.276603335521017,µg/m3
STA-FR16059,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR16059.csv,8736,21.948763732651102,µg/m3
STA-FR16057,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR16057.csv,8684,23.028558264569327,µg/m3
STA-FR15048,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR15048.csv,8739,14.770866228386543,µg/m3
STA-FR15046,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR15046.csv,8649,43.45472308544456,µg/m3
STA-FR15043,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR15043.csv,8467,19.728487063886853,µg/m3
STA-FR11025,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR11025.csv,7912,28.824368044871083,µg/m3
STA-FR11007,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR11007.csv,7620,31.208464563237534,µg/m3
STA-FR10041,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR10041.csv,8743,14.785451214497314,µg/m3
STA-FR07032,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07032.csv,8756,13.952409772558246,µg/m3
STA-FR07009,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07009.csv,8726,19.245587894757048,µg/m3
STA-FR07004,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07004.csv,8734,18.470860999413784,µg/m3
STA-FR06133,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR06133.csv,7918,8.008335434808034,µg/m3
STA-FR06011,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR06011.csv,8493,16.66819733551631,µg/m3
STA-FR06007,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR06007.csv,8273,14.238184452037956,µg/m3
STA-FR06006,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR06006.csv,7926,32.38417864881277,µg/m3
STA-FR06003,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR06003.csv,8476,16.02646295078339,µg/m3
STA-FR06001,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR06001.csv,8739,18.997322344592057,µg/m3
STA-FR05087,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR05087.csv,8622,9.521085591416146,µg/m3
STA-FR05084,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR05084.csv,8722,11.050366884744324,µg/m3
STA-FR04329,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR04329.csv,8377,67.34988659091084,µg/m3
STA-FR04319,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR04319.csv,8617,27.135952185501917,µg/m3
STA-FR04156,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR04156.csv,8047,29.606896977966947,µg/m3
STA-FR04135,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR04135.csv,8682,42.063925359733936,µg/m3
STA-FR04101,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR04101.csv,8715,27.930464713833626,µg/m3
STA-FR07034,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07034.csv,8750,35.19234285336686,µg/m3
STA-FR07039,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07039.csv,8753,30.153741570606652,µg/m3
STA-FR07051,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07051.csv,8668,12.531552834498155,µg/m3
STA-FR07053,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07053.csv,8689,34.995534580216365,µg/m3
STA-FR10029,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR10029.csv,8324,15.515148963439453,µg/m3
STA-FR10017,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR10017.csv,8455,19.006836188056774,µg/m3
STA-FR09404,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09404.csv,8709,19.504512569688824,µg/m3
STA-FR09403,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09403.csv,4533,34.85380542302008,µg/m3
STA-FR09402,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09402.csv,8252,33.34186863418929,µg/m3
STA-FR19061,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR19061.csv,8659,10.96406051122185,µg/m3
STA-FR09399,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09399.csv,7561,28.40566062318477,µg/m3
STA-FR09106,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09106.csv,8739,31.036205511854906,µg/m3
STA-FR09103,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09103.csv,8742,15.322203153794328,µg/m3
STA-FR09019,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09019.csv,8588,12.37440614481486,µg/m3
STA-FR09016,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09016.csv,8684,10.244484105232614,µg/m3
STA-FR09015,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09015.csv,8579,10.759983677671059,µg/m3
STA-FR07061,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07061.csv,0,nan,µg/m3
STA-FR07060,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07060.csv,8495,9.722024716819307,µg/m3
STA-FR07059,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR07059.csv,7996,13.589557275203852,µg/m3
STA-FR09302,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR09302.csv,8545,2.5477589213493275,µg/m3
STA-FR20013,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20013.csv,8659,60.568241132787854,µg/m3
STA-FR30019,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30019.csv,8464,13.29782608346881,µg/m3
STA-FR30016,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30016.csv,8741,26.523990386418035,µg/m3
STA-FR29441,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR29441.csv,8623,31.674591205942253,µg/m3
STA-FR29439,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR29439.csv,8747,14.09338058412713,µg/m3
STA-FR29429,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR29429.csv,8714,35.050826252860915,µg/m3
STA-FR29426,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR29426.csv,8736,24.79828296350733,µg/m3
STA-FR29424,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR29424.csv,8749,17.704046173104356,µg/m3
STA-FR29423,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR29423.csv,8745,17.879073753000572,µg/m3
STA-FR28022,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR28022.csv,8130,15.334907745563346,µg/m3
STA-FR28010,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR28010.csv,8308,17.15129994824627,µg/m3
STA-FR27010,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR27010.csv,7925,5.0763154538700315,µg/m3
STA-FR27008,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR27008.csv,8671,40.29037019575713,µg/m3
STA-FR27007,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR27007.csv,3972,13.412865052082076,µg/m3
STA-FR27005,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR27005.csv,8748,12.980715588628259,µg/m3
STA-FR27003,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR27003.csv,8625,14.581704344279421,µg/m3
STA-FR27002,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR27002.csv,8164,22.501163641744245,µg/m3
STA-FR30020,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30020.csv,8744,16.207582338695104,µg/m3
STA-FR30021,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30021.csv,8328,18.74636166793348,µg/m3
STA-FR30023,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30023.csv,8632,13.629274787943698,µg/m3
STA-FR30026,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30026.csv,8574,24.719337528512945,µg/m3
STA-FR33121,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR33121.csv,8566,19.892516923961008,µg/m3
STA-FR33120,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR33120.csv,8722,22.207704651297867,µg/m3
STA-FR33113,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR33113.csv,0,nan,µg/m3
STA-FR33111,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR33111.csv,8683,12.114580211129793,µg/m3
STA-FR33105,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR33105.csv,7515,30.861783096827683,µg/m3
STA-FR33102,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR33102.csv,8625,15.450052170417393,µg/m3
STA-FR33101,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR33101.csv,8308,20.608594122631203,µg/m3
STA-FR26035,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR26035.csv,8568,19.029796915280112,µg/m3
STA-FR32001,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR32001.csv,8623,24.70960222303491,µg/m3
STA-FR31033,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR31033.csv,8680,10.95115207084332,µg/m3
STA-FR30037,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30037.csv,8302,14.554288119860272,µg/m3
STA-FR30036,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30036.csv,7890,23.51267426750064,µg/m3
STA-FR30034,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30034.csv,7682,24.08383233173653,µg/m3
STA-FR30033,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30033.csv,8120,7.287869454498768,µg/m3
STA-FR30032,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR30032.csv,8358,11.684804973844223,µg/m3
STA-FR32002,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR32002.csv,8616,17.242978176541317,µg/m3
STA-FR04100,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR04100.csv,8649,27.692947159356,µg/m3
STA-FR26012,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR26012.csv,8420,2.8900712565451308,µg/m3
STA-FR21021,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21021.csv,8268,11.830140296510642,µg/m3
STA-FR21019,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21019.csv,8500,15.262376467178825,µg/m3
STA-FR21016,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21016.csv,8717,25.19520476864288,µg/m3
STA-FR21001,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21001.csv,8481,15.021742715605471,µg/m3
STA-FR20077,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20077.csv,8614,19.84080566156954,µg/m3
STA-FR20070,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20070.csv,8056,34.6856876825422,µg/m3
STA-FR20069,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20069.csv,8680,66.30148617151843,µg/m3
STA-FR20062,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20062.csv,8562,24.792349914705678,µg/m3
STA-FR20048,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20048.csv,8500,12.189882349301175,µg/m3
STA-FR20047,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20047.csv,6192,9.61220929884044,µg/m3
STA-FR20046,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20046.csv,7872,18.658244407137957,µg/m3
STA-FR20045,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20045.csv,8023,23.78451950281316,µg/m3
STA-FR20037,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20037.csv,8657,18.89222594080628,µg/m3
STA-FR20031,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20031.csv,8526,23.181726480180625,µg/m3
STA-FR20019,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20019.csv,8582,34.35680493693429,µg/m3
STA-FR20017,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR20017.csv,8442,29.581011605016585,µg/m3
STA-FR21031,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21031.csv,8454,9.113614853375916,µg/m3
STA-FR21035,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21035.csv,8734,14.585195783332951,µg/m3
STA-FR21038,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21038.csv,2754,13.678976031285405,µg/m3
STA-FR21040,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21040.csv,8273,11.369587812309925,µg/m3
STA-FR25054,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR25054.csv,8643,53.24371167051371,µg/m3
STA-FR25053,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR25053.csv,8315,40.55992783741552,µg/m3
STA-FR25048,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR25048.csv,8624,21.694955933349956,µg/m3
STA-FR25043,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR25043.csv,8564,15.203187759173286,µg/m3
STA-FR25039,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR25039.csv,8680,14.447062208329491,µg/m3
STA-FR25036,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR25036.csv,8723,22.21032901179067,µg/m3
STA-FR24038,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR24038.csv,8605,27.406391630448578,µg/m3
STA-FR26016,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR26016.csv,8188,12.533561305683929,µg/m3
STA-FR24033,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR24033.csv,8513,19.136015503525197,µg/m3
STA-FR23238,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR23238.csv,8628,15.42899860571975,µg/m3
STA-FR23188,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR23188.csv,8732,13.119079245160332,µg/m3
STA-FR23140,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR23140.csv,8734,31.63100526314175,µg/m3
STA-FR23123,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR23123.csv,8725,12.82199426571576,µg/m3
STA-FR23107,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR23107.csv,8728,14.182882672923922,µg/m3
STA-FR22011,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR22011.csv,8729,14.189082365630659,µg/m3
STA-FR22009,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR22009.csv,8444,15.339365226162956,µg/m3
STA-FR21060,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR21060.csv,8561,13.224693373538138,µg/m3
STA-FR23239,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR23239.csv,8701,17.53780024947937,µg/m3
STA-FR33201,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR33201.csv,8045,22.675351146324427,µg/m3
STA-FR04098,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR04098.csv,8698,24.21947573953438,µg/m3
STA-FR04038,/media/data/eea/europe_2020/NO2_2018_2020_STA-FR04038.csv,8666,8.737272095887375,µg/m3
STA-BETN066,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN066.csv,8473,10.072052401746724,µg/m3
STA-BETN063,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN063.csv,8439,15.666903661571276,µg/m3
STA-BETN054,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN054.csv,8360,15.183253588516747,µg/m3
STA-BETN051,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN051.csv,8252,12.639299563742123,µg/m3
STA-BETN046,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN046.csv,8511,17.869404300317235,µg/m3
STA-BETN043,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN043.csv,8585,36.89551543389633,µg/m3
STA-BETN040,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN040.csv,8418,15.14896650035638,µg/m3
STA-BETN035,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN035.csv,8188,16.996702491450904,µg/m3
STA-BETN029,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN029.csv,7370,11.217232021709634,µg/m3
STA-BETN027,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN027.csv,8459,15.739685542026244,µg/m3
STA-BETN016,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN016.csv,8493,17.06829153420464,µg/m3
STA-BETN012,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN012.csv,8495,14.42672160094173,µg/m3
STA-BETMEU1,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETMEU1.csv,8584,28.276561043802424,µg/m3
STA-BETE814,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETE814.csv,8512,22.61636513157895,µg/m3
STA-BETE013,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETE013.csv,0,nan,µg/m3
STA-BETE009,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETE009.csv,5896,20.171048168249662,µg/m3
STA-BETE008,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETE008.csv,5772,23.607761607761606,µg/m3
STA-BETN070,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN070.csv,8390,26.269547079856974,µg/m3
STA-BETE007,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETE007.csv,8519,18.193215166099307,µg/m3
STA-BETN073,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN073.csv,8259,11.319166969366751,µg/m3
STA-BETN093,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN093.csv,8400,8.781011904761904,µg/m3
STA-BETR512,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR512.csv,8486,22.329307094037237,µg/m3
STA-BETR502,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR502.csv,8529,23.019580255598544,µg/m3
STA-BETR501,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR501.csv,8528,28.079268292682926,µg/m3
STA-BETR401,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR401.csv,0,nan,µg/m3
STA-BETR240,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR240.csv,8303,19.941707816451885,µg/m3
STA-BETR223,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR223.csv,8541,24.155485306170238,µg/m3
STA-BETR222,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR222.csv,8482,24.747052581938224,µg/m3
STA-BETR221,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR221.csv,8529,25.904912650955563,µg/m3
STA-BETR020,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR020.csv,8230,25.357290400972055,µg/m3
STA-BETR012,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR012.csv,8401,18.251577193191288,µg/m3
STA-BETR010,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR010.csv,8515,23.67269524368761,µg/m3
STA-BETR002,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR002.csv,5911,41.852055489764844,µg/m3
STA-BETR001,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR001.csv,8530,35.123446658851115,µg/m3
STA-BETN132,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN132.csv,8530,8.9552754982415,µg/m3
STA-BETN121,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN121.csv,8528,6.814552063789868,µg/m3
STA-BETN113,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN113.csv,8341,6.964752427766455,µg/m3
STA-BETN100,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN100.csv,8284,6.282834379526799,µg/m3
STA-BETN085,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETN085.csv,8397,6.704001429081815,µg/m3
STA-BETB011,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETB011.csv,8239,21.397378322611967,µg/m3
STA-BETB008,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETB008.csv,0,nan,µg/m3
STA-BETB006,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETB006.csv,1273,34.42144540455617,µg/m3
HR_DOC_TYPE_D_STA_RH0109,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0109.csv,7496,14.61780402539221,µg/m3
HR_DOC_TYPE_D_STA_RH0112,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0112.csv,5551,7.174774451612323,µg/m3
HR_DOC_TYPE_D_STA_RH0113,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0113.csv,6652,4.022755709612146,µg/m3
HR_DOC_TYPE_D_STA_RH0120,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0120.csv,7230,2.175917010272476,µg/m3
HR_DOC_TYPE_D_STA_RH0123,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0123.csv,7891,14.33615650383348,µg/m3
HR_DOC_TYPE_D_STA_RH0124,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0124.csv,8062,11.315910564586952,µg/m3
HR_DOC_TYPE_D_STA_RH0126,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0126.csv,7958,13.596664736822065,µg/m3
HR_DOC_TYPE_D_STA_SD0201,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_SD0201.csv,8495,17.439971979703355,µg/m3
HR_DOC_TYPE_D_STA_SD0203,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_SD0203.csv,8392,22.396964605418255,µg/m3
HR_DOC_TYPE_D_STA_ZA0201,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_ZA0201.csv,7068,14.307768248289475,µg/m3
STA-AL0203A,/media/data/eea/europe_2020/NO2_2018_2020_STA-AL0203A.csv,1576,21.542964336744927,µg/m3
STA-AL0205A,/media/data/eea/europe_2020/NO2_2018_2020_STA-AL0205A.csv,586,13.48844368242321,µg/m3
STA-AL0206A,/media/data/eea/europe_2020/NO2_2018_2020_STA-AL0206A.csv,856,18.822223477838783,µg/m3
STA-AL0207A,/media/data/eea/europe_2020/NO2_2018_2020_STA-AL0207A.csv,1741,23.004833310786907,µg/m3
HR_DOC_TYPE_D_STA_RH0104,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0104.csv,8204,24.778542780446124,µg/m3
HR_DOC_TYPE_D_STA_RH0103,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0103.csv,7789,23.296551800399282,µg/m3
HR_DOC_TYPE_D_STA_RH0101,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_RH0101.csv,7973,40.4456667463276,µg/m3
HR_DOC_TYPE_D_STA_IS0201,/media/data/eea/europe_2020/NO2_2018_2020_HR_DOC_TYPE_D_STA_IS0201.csv,0,nan,µg/m3
STA-BETB004,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETB004.csv,8318,33.8051815340226,µg/m3
STA-BETB001,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETB001.csv,8577,56.148303602658274,µg/m3
STA-BELSZ02,/media/data/eea/europe_2020/NO2_2018_2020_STA-BELSZ02.csv,8455,22.00869308101715,µg/m3
STA-BELSZ01,/media/data/eea/europe_2020/NO2_2018_2020_STA-BELSZ01.csv,0,nan,µg/m3
STA-BELLD02,/media/data/eea/europe_2020/NO2_2018_2020_STA-BELLD02.csv,8459,18.996276155573945,µg/m3
STA-BELLD01,/media/data/eea/europe_2020/NO2_2018_2020_STA-BELLD01.csv,8393,17.189264863576792,µg/m3
STA-BETR830,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR830.csv,8480,27.37435141509434,µg/m3
STA-BETR834,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETR834.csv,8334,21.75905927525798,µg/m3
STA-BETWOL1,/media/data/eea/europe_2020/NO2_2018_2020_STA-BETWOL1.csv,8274,30.521694464587867,µg/m3
STA-BG0019A,/media/data/eea/europe_2020/NO2_2018_2020_STA-BG0019A.csv,15425,20.291334195727714,µg/m3
STA-EE0020A,/media/data/eea/europe_2020/NO2_2018_2020_STA-EE0020A.csv,24664,16.17687537856025,µg/m3
STA-EE0016A,/media/data/eea/europe_2020/NO2_2018_2020_STA-EE0016A.csv,25551,1.7651256880869635,µg/m3
STA-EE0009R,/media/data/eea/europe_2020/NO2_2018_2020_STA-EE0009R.csv,25972,1.7761431789534885,µg/m3
STA-DK0057A,/media/data/eea/europe_2020/NO2_2018_2020_STA-DK0057A.csv,8047,12.015623458439169,µg/m3
STA-DK0045A,/media/data/eea/europe_2020/NO2_2018_2020_STA-DK0045A.csv,7990,13.173214013867334,µg/m3
STA-DK0034A,/media/data/eea/europe_2020/NO2_2018_2020_STA-DK0034A.csv,8228,38.92992525134297,µg/m3
STA-DK0030A,/media/data/eea/europe_2020/NO2_2018_2020_STA-DK0030A.csv,6735,29.765685371107647,µg/m3
STA-DK0012R,/media/data/eea/europe_2020/NO2_2018_2020_STA-DK0012R.csv,7969,7.692723173718158,µg/m3
STA-CY0006A,/media/data/eea/europe_2020/NO2_2018_2020_STA-CY0006A.csv,8760,19.702661695784247,µg/m3
STA-CY0004A,/media/data/eea/europe_2020/NO2_2018_2020_STA-CY0004A.csv,8761,28.275992330956512,µg/m3
STA-CY0002R,/media/data/eea/europe_2020/NO2_2018_2020_STA-CY0002R.csv,8760,1.8369740662568494,µg/m3
